,M1_init,M2_init,q_init,P_init,FeH_init,stability,P_final,q_final,M1_final,M2_final,product
2623,2.4801154728086496,1.0205679273412,2.4301326804085295,1.41520996574469,0.11277559137507699,merger,0.0,0.0,0.0,0.0,merger
2624,1.2343306946033898,0.324833003192312,3.7998931219209395,622.571024233372,0.32618155754260303,CE,0.3610285818576813,1.2977145910263062,0.4289862811565399,0.34769338369369507,He-WD
2625,2.03752091621382,1.57308451581288,1.295239318506,2.64664191952121,-0.800031689081558,stable,33.465694427490234,0.2553724944591522,0.3978843092918396,1.6020140647888184,sdB
2626,1.5730929698704499,0.12156695964282302,12.940135827139,6.500825458237981,-0.3697366393674461,merger,0.0,0.0,0.0,0.0,merger
2627,1.01323076314571,0.061405577918062004,16.5006306837099,10.1561064265377,-0.336529726142331,merger,0.0,0.0,0.0,0.0,merger
2628,2.07452251460317,1.7745360985916299,1.1690506134249,6.63270261980867,0.24369493641293202,stable,437.079345703125,0.20600174367427826,0.3833388388156891,1.787396788597107,He-WD
2629,1.9594106977988002,1.10286662628047,1.7766524538031498,72.5919049755816,0.12389312332703199,stable,510.80755615234375,0.3545326292514801,0.39139339327812195,1.0797297954559326,He-WD
2630,1.00655347972086,0.507221224872824,1.98444668787911,10.871653518317801,-0.9712746429521208,stable,-95.52667999267578,0.6908721327781677,0.3356477916240692,0.49341514706611633,He-WD
2631,2.65117032354926,2.0769458749180503,1.27647540341121,3.27514779706065,0.070380484303015,stable,188.426513671875,0.1728832870721817,0.4383576810359955,2.034071445465088,HB
2632,1.43847683218384,0.342138478573795,4.20437022512093,177.230358186327,0.24515311669589002,merger,0.0,0.0,0.0,0.0,merger
2633,1.3106604661527599,0.44687765987793104,2.9329290403793697,44.4352654552742,-0.157998776080551,merger,0.0,0.0,0.0,0.0,merger
2634,1.82742743572592,0.104922567987835,17.4169148808653,2.92809428239695,-0.642563381753974,merger,0.0,0.0,0.0,0.0,merger
2635,3.64742660530648,3.14701306445718,1.1590122222564099,3.17224744054327,-0.47797527817467694,stable,49.237850189208984,-0.0591403990983963,0.546549379825592,2.8915915489196777,HB
2636,2.8364486799184903,0.789082490247768,3.59461617127996,13.225268385151901,0.327988489202632,merger,0.0,0.0,0.0,0.0,merger
2637,1.2119114155337,1.0918831263838,1.1099277809589598,44.192952811358204,-0.198019712915701,stable,341.24212646484375,0.3175707161426544,0.38875749707221985,1.0902986526489258,He-WD
2638,1.5270332323592402,0.071309413453132,21.4141886521459,180.96674366049098,-0.8049736307201709,CE,23.202726364135742,14.452610969543457,1.3962475061416626,0.03750399872660637,He-WD
2639,1.3935858387581297,0.527245654804519,2.6431433356711405,236.898927714432,-0.643826920619772,merger,0.0,0.0,0.0,0.0,merger
2640,0.8365195998147321,0.704729616860179,1.1870078677007,40.996011924748004,-0.9795457803394481,stable,-122.90882110595703,0.5684154629707336,0.3693351447582245,0.7364330291748047,He-WD
2641,3.00117635916794,0.38923213744037205,7.7105050443778005,15.5929538427205,-0.42564751895709,merger,0.0,0.0,0.0,0.0,merger
2642,3.05883152743563,2.9243707393602802,1.04597939182799,3.9485941659613903,0.09590222423321601,stable,236.29058837890625,0.08795587718486786,0.5354727506637573,2.647618293762207,HB
2643,1.19115959466247,1.03161810687434,1.15465169399897,329.645151216839,-0.46865897348226004,stable,1075.8018798828125,0.4530157744884491,0.48772528767585754,1.0145509243011475,HB
2644,1.327701934204,1.12656741889825,1.17853748646704,7.85744905665945,0.192968297661493,stable,227.107421875,0.2806206941604614,0.3742508590221405,1.15047287940979,He-WD
2645,2.94948267053775,2.80712836468687,1.0507117193647701,8.21325015924676,-0.233542875610466,stable,282.443115234375,0.10845167934894562,0.5699725151062012,2.5957322120666504,HB
2646,2.9452707900303503,0.8831765103649258,3.3348608748814796,7.5053370660151195,0.42777621892336204,stable,-251.47149658203125,0.3154735565185547,0.21266619861125946,0.8148465156555176,He-WD
2647,1.39145984637658,0.9543304479538292,1.4580482571419497,130.924146395177,-0.8758421614240891,stable,590.293701171875,0.4883601665496826,0.4573412537574768,0.9662387371063232,He-WD
2648,0.7784729178428741,0.27757848490934195,2.8045146153785097,3.18243135152013,-2.2364492645545804,stable,-457.52874755859375,1.2805615663528442,0.35594266653060913,0.10898120701313019,He-WD
2649,1.03690782123126,0.915285110671985,1.1328795903497,107.204410783034,0.407426864764819,stable,525.2039794921875,0.3408540189266205,0.3534737229347229,0.9818604588508606,He-WD
2650,1.3470500049236798,0.6330086572552049,2.1280119781688898,47.4827969594981,-0.37442239879212397,merger,0.0,0.0,0.0,0.0,merger
2651,1.6207121458225602,0.071014043543656,22.822417439534,103.926315218742,-0.07234405860792,CE,31.846607208251953,18.966175079345703,2.0525307655334473,-0.012338598258793354,He-WD
2652,3.6261425303599397,1.7121778205513103,2.11785393248018,80.9680800014557,0.22188786716623998,stable,58.631832122802734,0.1874304860830307,0.5269938111305237,1.6690329313278198,HB
2653,1.11356736004222,0.5091733429107489,2.1870103286954903,233.57404599047797,-0.235451281208559,stable,255.14434814453125,0.7267376780509949,0.3864225745201111,0.5697160959243774,He-WD
2654,1.1290328073607099,1.04620419527006,1.0791705983068298,72.9840932399046,0.47523583154041105,stable,483.82879638671875,0.29406896233558655,0.34321269392967224,1.120315432548523,He-WD
2655,1.3521178842430601,0.07555575538067899,17.895630550321,82.03006327292479,-0.05412824463878701,CE,23.992433547973633,14.337543487548828,1.5852183103561401,0.09353742748498917,He-WD
2656,3.14426647090419,2.3057650909314,1.3636542956048,34.0338764016858,-0.66169586146906,stable,339.6758728027344,0.09383119642734528,0.5571054816246033,2.3212640285491943,HB
2657,1.24474866551647,0.49634083749946795,2.5078505967541,65.30959229399629,-0.392083051620658,merger,0.0,0.0,0.0,0.0,merger
2658,1.5650447393144098,0.5873371653671999,2.6646444863334198,61.2398902939186,-0.941705155293439,merger,0.0,0.0,0.0,0.0,merger
2659,1.2340650647503,0.722945426830468,1.70699615621151,216.932430015778,0.14931553464111,stable,649.1312255859375,0.5263745188713074,0.3955218493938446,0.7408100962638855,He-WD
2660,0.9238399609295309,0.287851712713045,3.20943013408606,18.403157232608603,-0.8080988637845041,merger,0.0,0.0,0.0,0.0,merger
2661,2.1689296727923604,1.4328013210683601,1.51376861599702,28.1642770973003,-0.603927734150517,stable,219.135498046875,0.29299357533454895,0.4535315930843353,1.4223651885986328,HB
2662,3.5275540965119503,3.4112026220788403,1.0341086377220798,65.8777029134758,-0.7151169611106322,stable,580.396728515625,0.07986356317996979,0.7784847617149353,3.052607536315918,HB
2663,2.8312141639211696,0.8359448187927591,3.3868433660608197,7.770859299746291,0.43824109350509205,merger,0.0,0.0,0.0,0.0,merger
2664,1.92791008245884,0.648966320595647,2.97073980771348,10.368536876746699,0.36543958494380197,merger,0.0,0.0,0.0,0.0,merger
2665,1.36796935900967,0.7959655020074001,1.7186289550988,1.18374312958569,0.22810672311176503,stable,91.62322235107422,0.4038543999195099,0.3379781246185303,0.8551821112632751,He-WD
2666,1.72694776974201,0.441799923168904,3.9088910594531296,70.46704914660229,-0.66977642688847,merger,0.0,0.0,0.0,0.0,merger
2667,1.7543859657047098,0.5519941632316321,3.1782690516756804,128.754376993139,-0.0174197288083,merger,0.0,0.0,0.0,0.0,merger
2668,1.44469211129296,0.834018010018763,1.73220733118276,288.546830251254,-0.12835768164745598,stable,841.924560546875,0.5019547343254089,0.43082550168037415,0.8548498749732971,He-WD
2669,2.6740896913189904,2.4909718351526697,1.0735126160730302,38.446921799784796,-0.957933109883961,stable,617.5647583007812,0.22046396136283875,0.6988815665245056,2.426300525665283,HB
2670,1.1478983141205201,1.08298972894367,1.05993462674864,246.339629088987,-0.293510513783774,stable,1010.837158203125,0.4045596718788147,0.46876898407936096,1.103933572769165,sdB
2671,1.80061583015818,1.7897338468976798,1.00608022431903,47.88159499405621,-0.046973334741027994,stable,817.7905883789062,0.21731431782245636,0.4282587170600891,1.8172355890274048,He-WD
2672,1.83849790522427,0.094485729091969,19.4579427273588,97.67735295066429,-0.51193474677289,CE,22.813581466674805,15.024404525756836,1.7491177320480347,0.08398277312517166,He-WD
2673,2.47573808879981,1.8538240675402298,1.33547629041453,41.53410893413211,0.13508058995198,stable,499.45111083984375,0.2555970549583435,0.5051546692848206,1.8247791528701782,HB
2674,3.02789351081923,1.9848385433538502,1.5255112416866399,5.7569466746418,0.20582940308261105,stable,41.037349700927734,0.16343383491039276,0.45602962374687195,1.987156867980957,HB
2675,1.94244408802774,0.24087114569966603,8.06424564629965,11.563125696684699,-0.588675000226136,merger,0.0,0.0,0.0,0.0,merger
2676,1.4270261928548402,1.2841825937707199,1.1112330908213701,175.366852039899,-0.7964240443292071,stable,720.734619140625,0.4149394929409027,0.49614885449409485,1.298877477645874,sdB
